Filename,Note 1 MIDI,Note 2 MIDI,Best Trill Speed
Trill431.wav,63,70,2.2309711286089238
Trill403.wav,48,59,1.8867924528301885
Trill384.wav,55,61,5.807086614173229
Trill417.wav,52,70,1.36986301369863
Trill400.wav,52,72,1.1752136752136753
Trill401.wav,63,66,1.0526315789473684
Trill383.wav,47,77,0.7619047619047619
Trill416.wav,52,58,2.572347266881029
Trill402.wav,52,57,4.576659038901603
Trill430.wav,53,59,4.518664047151277
Trill418.wav,54,72,1.653944020356234
Trill404.wav,59,77,1.026694045174538
Trill405.wav,62,70,2.394106813996317
Trill419.wav,48,62,0.9107468123861566
Trill382.wav,63,65,6.0227272727272725
Trill415.wav,54,59,4.462242562929062
Trill409.wav,53,58,4.8
Trill408.wav,50,68,1.0891089108910892
Trill414.wav,50,62,1.4211886304909562
Trill406.wav,54,71,1.3189448441247005
Trill412.wav,48,58,2.957746478873239
Trill440.wav,54,73,1.666666666666667
Trill391.wav,60,70,1.8095238095238095
Trill390.wav,54,59,4.461942257217848
Trill441.wav,57,78,0.9546539379474942
Trill413.wav,61,70,2.1042084168336674
Trill407.wav,50,54,0.8658008658008656
Trill410.wav,51,71,1.2320328542094459
Trill422.wav,58,78,0.828729281767956
Trill436.wav,46,54,0.8108108108108109
Trill387.wav,54,60,4.0
Trill393.wav,49,62,0.7276507276507277
Trill392.wav,47,58,1.2534818941504178
Trill386.wav,52,58,4.533333333333333
Trill437.wav,51,69,1.3812154696132597
Trill423.wav,46,54,2.040816326530612
Trill411.wav,53,58,2.7160493827160495
Trill439.wav,48,56,3.546910755148742
Trill425.wav,54,73,1.550387596899225
Trill394.wav,46,57,1.2195121951219514
Trill388.wav,46,55,1.4211886304909562
Trill389.wav,47,55,1.6795865633074938
Trill395.wav,58,77,1.155624036979969
Trill424.wav,47,57,2.287581699346405
Trill438.wav,58,77,1.0301109350237718
Trill434.wav,67,72,4.636591478696742
Trill428.wav,49,57,2.5401069518716577
Trill399.wav,54,60,4.24757281553398
Trill385.wav,57,77,1.1267605633802817
Trill398.wav,52,71,1.2941176470588236
Trill429.wav,69,76,2.583979328165375
Trill435.wav,51,70,1.2941176470588236
Trill427.wav,51,54,0.9596928982725528
Trill433.wav,47,54,0.8120649651972158
Trill421.wav,52,69,1.3015184381778742
Trill396.wav,48,53,4.666666666666667
Trill397.wav,55,56,6.459948320413437
Trill420.wav,62,66,1.3513513513513515
Trill432.wav,54,72,1.4666666666666666
Trill426.wav,50,69,1.267605633802817
Trill444.wav,53,71,1.6049382716049383
Trill442.wav,48,58,2.1568627450980395
Trill443.wav,53,73,1.686746987951807
Trill446.wav,48,57,3.314917127071823
Trill445.wav,53,72,1.688311688311688
Trill447.wav,59,78,0.9433962264150946
Trill448.wav,58,78,0.9433962264150942
